,X,Y,k,centroid
4486,-122.440593032,37.7163046735,2,False
4487,-122.418486297,37.7634954373,1,False
4488,-122.41592985,37.7604330004,1,False
4489,-122.41592985,37.7604330004,1,False
4490,-122.41592985,37.7604330004,1,False
4491,-122.41592985,37.7604330004,1,False
4492,-122.41592985,37.7604330004,1,False
4493,-122.41967178,37.7650501215,1,False
4494,-122.418120086,37.760301234,1,False
4495,-122.418120086,37.760301234,1,False
4496,-122.418486297,37.7634954373,1,False
4497,-122.418486297,37.7634954373,1,False
4498,-122.433622196,37.8002702944,0,False
4499,-122.41592985,37.7604330004,1,False
4500,-122.41592985,37.7604330004,1,False
4501,-122.41592985,37.7604330004,1,False
4502,-122.41592985,37.7604330004,1,False
4503,-122.41592985,37.7604330004,1,False
4504,-122.41592985,37.7604330004,1,False
4505,-122.41592985,37.7604330004,1,False
4506,-122.41592985,37.7604330004,1,False
4507,-122.487317234,37.7546809415,4,False
4508,-122.413591696,37.7638222259,1,False
4509,-122.419658344,37.7642205604,1,False
4510,-122.416863556,37.7579459515,1,False
4511,-122.420874632,37.7914943052,0,False
4512,-122.420874632,37.7914943052,0,False
4513,-122.414845139,37.7605000726,1,False
4514,-122.49146666,37.7610079077,4,False
4515,-122.41592985,37.7604330004,1,False
4516,-122.41592985,37.7604330004,1,False
4517,-122.417180449,37.7619674218,1,False
4518,-122.417180449,37.7619674218,1,False
4519,-122.416230393,37.7636337703,1,False
4520,-122.418486297,37.7634954373,1,False
4521,-122.418486297,37.7634954373,1,False
4522,-122.41592985,37.7604330004,1,False
4523,-122.420874632,37.7914943052,0,False
4524,-122.420874632,37.7914943052,0,False
4525,-122.420874632,37.7914943052,0,False
4526,-122.420874632,37.7914943052,0,False
4527,-122.420874632,37.7914943052,0,False
4528,-122.420874632,37.7914943052,0,False
4529,-122.420874632,37.7914943052,0,False
4530,-122.418486297,37.7634954373,1,False
4531,-122.418486297,37.7634954373,1,False
4532,-122.418486297,37.7634954373,1,False
4533,-122.415781282,37.7588312135,1,False
4534,-122.415781282,37.7588312135,1,False
4535,-122.417964484,37.7586968166,1,False
4536,-122.506470086,37.7603454517,4,False
4537,-122.41592985,37.7604330004,1,False
4538,-122.41592985,37.7604330004,1,False
4539,-122.41592985,37.7604330004,1,False
4540,-122.413881627,37.762985764,1,False
4541,-122.413591696,37.7638222259,1,False
4542,-122.416293821,37.7774936777,0,False
4543,-122.416725586,37.7579542741,1,False
4544,-122.417964484,37.7586968166,1,False
4545,-122.414544669,37.7572992974,1,False
4546,-122.420874632,37.7914943052,0,False
4547,-122.417964484,37.7586968166,1,False
4548,-122.418658295,37.7889098399,0,False
4549,-122.420307356,37.7886989512,0,False
4550,-122.420691681,37.7905770711,0,False
4551,-122.422516967,37.7912889898,0,False
4552,-122.422874083,37.7930494294,0,False
4553,-122.420874632,37.7914943052,0,False
4554,-122.420874632,37.7914943052,0,False
4555,-122.420874632,37.7914943052,0,False
4556,-122.420874632,37.7914943052,0,False
4557,-122.420874632,37.7914943052,0,False
4558,-122.413591696,37.7638222259,1,False
4559,-122.415308389,37.7653161356,1,False
4560,-122.413591696,37.7638222259,1,False
4561,-122.416720982,37.7571677817,1,False
4562,-122.416720982,37.7571677817,1,False
4563,-122.420874632,37.7914943052,0,False
4564,-122.420874632,37.7914943052,0,False
4565,-122.420874632,37.7914943052,0,False
4566,-122.420874632,37.7914943052,0,False
4567,-122.396305356,37.7932572003,3,False
4568,-122.41766064,37.755504342,1,False
4569,-122.417332583,37.7635718956,1,False
4570,-122.417710345,37.7842362878,0,False
4571,-122.421395819,37.7856843389,0,False
4572,-122.421395819,37.7856843389,0,False
4573,-122.420691681,37.7905770711,0,False
4574,-122.415781282,37.7588312135,1,False
4575,-122.415781282,37.7588312135,1,False
4576,-122.418120086,37.760301234,1,False
4577,-122.418120086,37.760301234,1,False
4578,-122.416230393,37.7636337703,1,False
4579,-122.416078424,37.7620347867,1,False
4580,-122.418120086,37.760301234,1,False
4581,-122.416872884,37.7587640201,1,False
4582,-122.406553701,37.7658426354,1,False
4583,-122.406553701,37.7658426354,1,False
4584,-122.416220196,37.762815158,1,False
4585,-122.416220196,37.762815158,1,False
4586,-122.420874632,37.7914943052,0,False
4587,-122.420874632,37.7914943052,0,False
4588,-122.420874632,37.7914943052,0,False
4589,-122.420874632,37.7914943052,0,False
4590,-122.417664997,37.7562905437,1,False
4591,-122.417664997,37.7562905437,1,False
4592,-122.418486297,37.7634954373,1,False
4593,-122.416569016,37.7555687969,1,False
4594,-122.420874632,37.7914943052,0,False
4595,-122.420874632,37.7914943052,0,False
4596,-122.420874632,37.7914943052,0,False
4597,-122.420497289,37.7896188193,0,False
4598,-122.418486297,37.7634954373,1,False
4599,-122.421395819,37.7856843389,0,False
4600,-122.422330464,37.7903690689,0,False
4601,-122.422330464,37.7903690689,0,False
4602,-122.458685225,37.7245070452,2,False
4603,-122.420307356,37.7886989512,0,False
4604,-122.420307356,37.7886989512,0,False
4605,-122.417817853,37.7578884408,1,False
4606,-122.41592985,37.7604330004,1,False
4607,-122.415000537,37.7620990021,1,False
4608,-122.415473932,37.7556332979,1,False
4609,-122.416569016,37.7555687969,1,False
4610,-122.41592985,37.7604330004,1,False
4611,-122.41592985,37.7604330004,1,False
4612,-122.414693065,37.7588955948,1,False
4613,-122.41592985,37.7604330004,1,False
4614,-122.41592985,37.7604330004,1,False
4615,-122.41638971,37.7652491154,1,False
4616,-122.418486297,37.7634954373,1,False
4617,-122.420874632,37.7914943052,0,False
4618,-122.41766064,37.755504342,1,False
4619,-122.418120086,37.760301234,1,False
4620,-122.420874632,37.7914943052,0,False
4621,-122.420874632,37.7914943052,0,False
4622,-122.420874632,37.7914943052,0,False
4623,-122.422695629,37.7921733285,0,False
4624,-122.416230393,37.7636337703,1,False
4625,-122.420874632,37.7914943052,0,False
4626,-122.417964484,37.7586968166,1,False
4627,-122.416078424,37.7620347867,1,False
4628,-122.418486297,37.7634954373,1,False
4629,-122.421395819,37.7856843389,0,False
4630,-122.422695629,37.7921733285,0,False
4631,-122.421762502,37.7875490095,0,False
4632,-122.420691681,37.7905770711,0,False
4633,-122.420691681,37.7905770711,0,False
4634,-122.420874632,37.7914943052,0,False
4635,-122.421949488,37.7884881521,0,False
4636,-122.420021471,37.7872807076,0,False
4637,-122.420691681,37.7905770711,0,False
4638,-122.420874632,37.7914943052,0,False
4639,-122.416872884,37.7587640201,1,False
4640,-122.41592985,37.7604330004,1,False
4641,-122.41638971,37.7652491154,1,False
4642,-122.420497289,37.7896188193,0,False
4643,-122.417812559,37.7571005796,1,False
4644,-122.416230393,37.7636337703,1,False
4645,-122.420874632,37.7914943052,0,False
4646,-122.420874632,37.7914943052,0,False
4647,-122.420874632,37.7914943052,0,False
4648,-122.420874632,37.7914943052,0,False
4649,-122.420874632,37.7914943052,0,False
4650,-122.420874632,37.7914943052,0,False
4651,-122.417964484,37.7586968166,1,False
4652,-122.417964484,37.7586968166,1,False
4653,-122.420874632,37.7914943052,0,False
4654,-122.420874632,37.7914943052,0,False
4655,-122.417964484,37.7586968166,1,False
4656,-122.414693065,37.7588955948,1,False
4657,-122.415770264,37.7580118295,1,False
4658,-122.415770264,37.7580118295,1,False
4659,-122.41592985,37.7604330004,1,False
4660,-122.41592985,37.7604330004,1,False
4661,-122.41592985,37.7604330004,1,False
4662,-122.41592985,37.7604330004,1,False
4663,-122.417710345,37.7842362878,0,False
4664,-122.420497289,37.7896188193,0,False
4665,-122.420691681,37.7905770711,0,False
4666,-122.423404604,37.7873381902,0,False
4667,-122.421056878,37.7923840814,0,False
4668,-122.421395819,37.7856843389,0,False
4669,-122.422330464,37.7903690689,0,False
4670,-122.418844748,37.789829767,0,False
4671,-122.418658295,37.7889098399,0,False
4672,-122.420691681,37.7905770711,0,False
4673,-122.422695629,37.7921733285,0,False
4674,-122.413107623,37.765448018,1,False
4675,-122.412296739,37.7641921009,1,False
4676,-122.412296739,37.7641921009,1,False
4677,-122.416872884,37.7587640201,1,False
4678,-122.417180449,37.7619674218,1,False
4679,-122.417964484,37.7586968166,1,False
4680,-122.416078424,37.7620347867,1,False
4681,-122.416078424,37.7620347867,1,False
4682,-122.41592985,37.7604330004,1,False
4683,-122.41592985,37.7604330004,1,False
4684,-122.41592985,37.7604330004,1,False
4685,-122.41592985,37.7604330004,1,False
4686,-122.41592985,37.7604330004,1,False
4687,-122.41592985,37.7604330004,1,False
4688,-122.41592985,37.7604330004,1,False
4689,-122.415781282,37.7588312135,1,False
4690,-122.413591696,37.7638222259,1,False
4691,-122.41638971,37.7652491154,1,False
4692,-122.416872884,37.7587640201,1,False
4693,-122.416872884,37.7587640201,1,False
4694,-122.417964484,37.7586968166,1,False
4695,-122.415308389,37.7653161356,1,False
4696,-122.416220196,37.762815158,1,False
4697,-122.417812559,37.7571005796,1,False
4698,-122.418124262,37.7610901241,1,False
4699,-122.418124262,37.7610901241,1,False
4700,-122.415921585,37.7596123169,1,False
4701,-122.415921585,37.7596123169,1,False
4702,-122.417664997,37.7562905437,1,False
4703,-122.405941469,37.790463178,3,False
4704,-122.429344544,37.7753529597,0,False
4705,-122.417332583,37.7635718956,1,False
4706,-122.418701003,37.7651098786,1,False
4707,-122.417802963,37.7562822237,1,False
4708,-122.418272166,37.7619029613,1,False
4709,-122.416872884,37.7587640201,1,False
4710,-122.418904205,37.7570361132,1,False
4711,-122.41592985,37.7604330004,1,False
4712,-122.41592985,37.7604330004,1,False
4713,-122.41592985,37.7604330004,1,False
4714,-122.41592985,37.7604330004,1,False
4715,-122.41592985,37.7604330004,1,False
4716,-122.41592985,37.7604330004,1,False
4717,-122.41766064,37.755504342,1,False
4718,-122.403404791,37.7754207067,3,False
4719,-122.416075285,37.7844496613,0,False
4720,-122.416075285,37.7844496613,0,False
4721,-122.417332583,37.7635718956,1,False
4722,-122.410699658,37.7869881885,3,False
4723,-122.410699658,37.7869881885,3,False
4724,-122.417028392,37.7603656932,1,False
4725,-122.417028392,37.7603656932,1,False
4726,-122.418120086,37.760301234,1,False
4727,-122.41592985,37.7604330004,1,False
4728,-122.41592985,37.7604330004,1,False
4729,-122.41592985,37.7604330004,1,False
4730,-122.405210475,37.7517864146,1,False
4731,-122.419126295,37.786984958,0,False
4732,-122.417812559,37.7571005796,1,False
4733,-122.41967178,37.7650501215,1,False
4734,-122.41967178,37.7650501215,1,False
4735,-122.418486297,37.7634954373,1,False
4736,-122.417964484,37.7586968166,1,False
4737,-122.41592985,37.7604330004,1,False
4738,-122.41592985,37.7604330004,1,False
4739,-122.41592985,37.7604330004,1,False
4740,-122.41592985,37.7604330004,1,False
4741,-122.41592985,37.7604330004,1,False
4742,-122.41592985,37.7604330004,1,False
4743,-122.41592985,37.7604330004,1,False
4744,-122.41592985,37.7604330004,1,False
4745,-122.41592985,37.7604330004,1,False
4746,-122.41592985,37.7604330004,1,False
4747,-122.41592985,37.7604330004,1,False
4748,-122.41592985,37.7604330004,1,False
4749,-122.41592985,37.7604330004,1,False
4750,-122.41592985,37.7604330004,1,False
4751,-122.41592985,37.7604330004,1,False
4752,-122.41592985,37.7604330004,1,False
4753,-122.41592985,37.7604330004,1,False
4754,-122.41592985,37.7604330004,1,False
4755,-122.41592985,37.7604330004,1,False
4756,-122.41592985,37.7604330004,1,False
4757,-122.420691681,37.7905770711,0,False
4758,-122.417964484,37.7586968166,1,False
4759,-122.419052694,37.7586324052,1,False
4760,-122.415781282,37.7588312135,1,False
4761,-122.415629332,37.7572322279,1,False
4762,-122.46602615,37.740928189,2,False
4763,-122.410699658,37.7869881885,3,False
4764,-122.410699658,37.7869881885,3,False
4765,-122.418274172,37.7870372044,0,False
4766,-122.41592985,37.7604330004,1,False
4767,-122.41592985,37.7604330004,1,False
4768,-122.41592985,37.7604330004,1,False
4769,-122.407633521,37.7841893501,3,False
4770,-122.386452097,37.7111618712,1,False
4771,-122.386452097,37.7111618712,1,False
4772,-122.420691681,37.7905770711,0,False
4773,-122.418467748,37.787965257,0,False
4774,-122.414693065,37.7588955948,1,False
4775,-122.41592985,37.7604330004,1,False
4776,-122.41592985,37.7604330004,1,False
4777,-122.421572274,37.7866181601,0,False
4778,-122.417964484,37.7586968166,1,False
4779,-122.416075285,37.7844496613,0,False
4780,-122.411332885,37.7642516852,1,False
4781,-122.41967178,37.7650501215,1,False
4782,-122.415473932,37.7556332979,1,False
4783,-122.416872884,37.7587640201,1,False
4784,-122.418120086,37.760301234,1,False
4785,-122.41592985,37.7604330004,1,False
4786,-122.41592985,37.7604330004,1,False
4787,-122.41592985,37.7604330004,1,False
4788,-122.41592985,37.7604330004,1,False
4789,-122.41592985,37.7604330004,1,False
4790,-122.418486297,37.7634954373,1,False
4791,-122.41592985,37.7604330004,1,False
4792,-122.418272166,37.7619029613,1,False
4793,-122.417028392,37.7603656932,1,False
4794,-122.41592985,37.7604330004,1,False
4795,-122.410699658,37.7869881885,3,False
4796,-122.417180449,37.7619674218,1,False
4797,-122.417180449,37.7619674218,1,False
4798,-122.435488624,37.7886951991,0,False
4799,-122.417647885,37.7668053843,1,False
4800,-122.415155941,37.7636979309,1,False
4801,-122.415308389,37.7653161356,1,False
4802,-122.417964484,37.7586968166,1,False
4803,-122.417028392,37.7603656932,1,False
4804,-122.417964484,37.7586968166,1,False
4805,-122.404847848,37.7951006528,3,False
4806,-122.41664237,37.7872450378,0,False
4807,-122.416720982,37.7571677817,1,False
4808,-122.416075285,37.7844496613,0,False
4809,-122.416075285,37.7844496613,0,False
4810,-122.416075285,37.7844496613,0,False
4811,-122.416075285,37.7844496613,0,False
4812,-122.413107623,37.765448018,1,False
4813,-122.41449492,37.8016874339,0,False
4814,-122.418272166,37.7619029613,1,False
4815,-122.41592985,37.7604330004,1,False
4816,-122.41592985,37.7604330004,1,False
4817,-122.41592985,37.7604330004,1,False
4818,-122.41592985,37.7604330004,1,False
4819,-122.41592985,37.7604330004,1,False
4820,-122.41592985,37.7604330004,1,False
4821,-122.41592985,37.7604330004,1,False
4822,-122.418486297,37.7634954373,1,False
4823,-122.418701003,37.7651098786,1,False
4824,-122.429344544,37.7753529597,0,False
4825,-122.41638971,37.7652491154,1,False
4826,-122.41638971,37.7652491154,1,False
4827,-122.41638971,37.7652491154,1,False
4828,-122.41638971,37.7652491154,1,False
4829,-122.416230393,37.7636337703,1,False
4830,-122.416230393,37.7636337703,1,False
4831,-122.440879522,37.7775321935,0,False
4832,-122.419052694,37.7586324052,1,False
4833,-122.417964484,37.7586968166,1,False
4834,-122.41592985,37.7604330004,1,False
4835,-122.41592985,37.7604330004,1,False
4836,-122.41592985,37.7604330004,1,False
4837,-122.41592985,37.7604330004,1,False
4838,-122.41592985,37.7604330004,1,False
4839,-122.410488829,37.7656058639,1,False
4840,-122.416230393,37.7636337703,1,False
4841,-122.41592985,37.7604330004,1,False
4842,-122.423340547,37.7962454397,0,False
4843,-122.422139511,37.7894107633,0,False
4844,-122.41514433,37.7628783836,1,False
4845,-122.405941469,37.790463178,3,False
4846,-122.423340547,37.7962454397,0,False
4847,-122.420307356,37.7886989512,0,False
4848,-122.41592985,37.7604330004,1,False
4849,-122.41592985,37.7604330004,1,False
4850,-122.41592985,37.7604330004,1,False
4851,-122.41592985,37.7604330004,1,False
4852,-122.41592985,37.7604330004,1,False
4853,-122.41592985,37.7604330004,1,False
4854,-122.416720982,37.7571677817,1,False
4855,-122.415155941,37.7636979309,1,False
4856,-122.416261837,37.7853750846,0,False
4857,-122.418274172,37.7870372044,0,False
4858,-122.418274172,37.7870372044,0,False
4859,-122.418274172,37.7870372044,0,False
4860,-122.418090767,37.7861007452,0,False
4861,-122.418090767,37.7861007452,0,False
4862,-122.414433155,37.7846576329,0,False
4863,-122.414433155,37.7846576329,0,False
4864,-122.414433155,37.7846576329,0,False
4865,-122.414433155,37.7846576329,0,False
4866,-122.422695629,37.7921733285,0,False
4867,-122.417964484,37.7586968166,1,False
4868,-122.418120086,37.760301234,1,False
4869,-122.416477398,37.786795408,0,False
4870,-122.416477398,37.786795408,0,False
4871,-122.41592985,37.7604330004,1,False
4872,-122.41592985,37.7604330004,1,False
4873,-122.41592985,37.7604330004,1,False
4874,-122.41592985,37.7604330004,1,False
4875,-122.41592985,37.7604330004,1,False
4876,-122.41592985,37.7604330004,1,False
4877,-122.420307356,37.7886989512,0,False
4878,-122.420497289,37.7896188193,0,False
4879,-122.420307356,37.7886989512,0,False
4880,-122.420307356,37.7886989512,0,False
4881,-122.421949488,37.7884881521,0,False
4882,-122.477309121,37.7654460716,4,False
4883,-122.4142355,37.7388517685,1,False
4884,-122.421477162,37.7861527352,0,False
4885,-122.419486234,37.7887480807,0,False
4886,-122.413591696,37.7638222259,1,False
4887,-122.413684555,37.7777984629,0,False
4888,-122.413684555,37.7777984629,0,False
4889,-122.413684555,37.7777984629,0,False
4890,-122.396920776,37.7857918163,3,False
4891,-122.396920776,37.7857918163,3,False
4892,-122.396920776,37.7857918163,3,False
4893,-122.396920776,37.7857918163,3,False
4894,-122.41592985,37.7604330004,1,False
4895,-122.416872884,37.7587640201,1,False
